Cuntrycd,Stkcd,Stknme,Conme,Conme_en,Indcd,Indnme,Nindcd,Nindnme,Nnindcd,Nnindnme,Estbdt,Listdt,Favaldt,Curtrd,Ipoprm,Ipoprc,Ipocur,Nshripo,Parvcur,Ipodt,Parval,Sctcd,Statco,Crcd,Statdt,Commnt,Markettype
10,300472,新元科技,北京万向新元科技股份有限公司,"BEIJING NEW UNIVERSAL SCIENCE TECHNOLOGY CO., LTD.",5,工业,C73,专用设备制造业,C35,专用设备制造业,2003/9/24,2015/6/11,2015/6/11,CNY,10.39,11.39,CNY,16670,CNY,2015/6/3,1,2,A,,2017/9/20,,16
10,300473,德尔股份,阜新德尔汽车部件股份有限公司,"FUXIN DARE AUTOMOTIVE PARTS CO., LTD.",5,工业,C71,普通机械制造业,C34,通用设备制造业,2004/11/12,2015/6/12,2015/6/12,CNY,27.76,28.76,CNY,25000,CNY,2015/6/3,1,2,A,,2017/4/27,,16
10,300474,景嘉微,长沙景嘉微电子股份有限公司,"CHANGSHA JINGJIA MICROELECTRONICS CO., LTD.",5,工业,C51,电子元器件制造业,C39,计算机、通信和其他电子设备制造业,2006/4/5,2016/3/31,2016/3/31,CNY,12.64,13.64,CNY,33500,CNY,2016/3/22,1,2,A,,2017/4/27,,16
10,300475,聚隆科技,安徽聚隆传动科技股份有限公司,"ANHUI JULONG TRANSMISSION TECHNOLOGY CO., LTD.",5,工业,C76,电器机械及器材制造业,C38,电气机械及器材制造业,1998/9/16,2015/6/10,2015/6/10,CNY,7.8,8.8,CNY,50000,CNY,2015/6/2,1,2,A,,2017/4/27,,16
10,300476,胜宏科技,胜宏科技(惠州)股份有限公司,"VICTORY GIANT TECHNOLOGY (HUIZHOU) CO., LTD.",5,工业,C51,电子元器件制造业,C39,计算机、通信和其他电子设备制造业,2006/7/28,2015/6/11,2015/6/11,CNY,14.73,15.73,CNY,36670,CNY,2015/6/3,1,2,A,,2017/8/3,,16
10,300477,合纵科技,北京合纵科技股份有限公司,"BEIJING HEZONG SCIENCE AND TECHNOLOGY CO., LTD.",5,工业,C76,电器机械及器材制造业,C38,电气机械及器材制造业,1997/4/15,2015/6/10,2015/6/10,CNY,9.61,10.61,CNY,27045,CNY,2015/6/2,1,2,A,,2017/9/19,,16
10,300478,杭州高新,杭州高新橡塑材料股份有限公司,"HANGZHOU GAOXIN RUBBER & PLASTIC MATERIALS CO., LTD.",5,工业,C48,橡胶制造业,C29,橡胶和塑料制品业,2004/11/26,2015/6/10,2015/6/10,CNY,13.84,14.84,CNY,16670,CNY,2015/6/2,1,2,A,,2017/8/7,,16
10,300479,神思电子,神思电子技术股份有限公司,"Synthesis Electronic Technology Co.,Ltd.",5,工业,G83,计算机及相关设备制造业,C39,计算机、通信和其他电子设备制造业,2004/12/27,2015/6/12,2015/6/12,CNY,10.02,11.02,CNY,20000,CNY,2015/6/3,1,2,A,,2017/9/28,,16
10,300480,光力科技,光力科技股份有限公司,"Gl Tech Co., Ltd.",5,工业,C78,仪器仪表及文化、办公用机械制造业,C40,仪器仪表制造业,1994/1/22,2015/7/2,2015/7/2,CNY,6.28,7.28,CNY,23000,CNY,2015/6/23,1,2,A,,2017/5/11,,16
10,300481,濮阳惠成,濮阳惠成电子材料股份有限公司,"PUYANG HUICHENG ELECTRONIC MATERIAL CO.,LTD.",5,工业,C43,化学原料及化学制品制造业,C26,化学原料及化学制品制造业,2002/12/27,2015/6/30,2015/6/30,CNY,8.13,9.13,CNY,20000,CNY,2015/6/19,1,2,A,,2017/4/27,,16
10,300482,万孚生物,广州万孚生物技术股份有限公司,"GUANGZHOU WONDFO BIOTECH CO.,LTD.",5,工业,C81,医药制造业,C27,医药制造业,1992/11/13,2015/6/30,2015/6/30,CNY,15,16,CNY,22000,CNY,2015/6/19,1,2,A,,2017/4/27,,16
10,300483,沃施股份,上海沃施园艺股份有限公司,"SHANGHAI WORTH GARDEN CO.,LTD.",5,工业,C99,其他制造业,C41,其他制造业,2003/1/8,2015/6/30,2015/6/30,CNY,10.39,11.39,CNY,15500,CNY,2015/6/18,1,2,A,,2017/4/27,,16
10,300484,蓝海华腾,深圳市蓝海华腾技术股份有限公司,"SHENZHEN V&T TECHNOLOGIES CO., LTD.",5,工业,C76,电器机械及器材制造业,C38,电气机械及器材制造业,2006/2/5,2016/3/22,2016/3/22,CNY,17.75,18.75,CNY,13000,CNY,2016/3/11,1,2,A,,2017/4/27,,16
10,300485,赛升药业,北京赛升药业股份有限公司,"BEIJING SCIENCE SUN PHARMACEUTICAL CO., LTD.",5,工业,C81,医药制造业,C27,医药制造业,1999/5/20,2015/6/26,2015/6/26,CNY,37.46,38.46,CNY,30000,CNY,2015/6/17,1,2,A,,2017/4/27,,16
10,300486,东杰智能,山西东杰智能物流装备股份有限公司,"SHANXI ORIENTAL MATERIAL HANDLING CO.,LTD.",5,工业,C73,专用设备制造业,C35,专用设备制造业,1995/12/14,2015/6/30,2015/6/30,CNY,7.94,8.94,CNY,34720,CNY,2015/6/19,1,2,A,,2017/8/9,,16
10,300487,蓝晓科技,西安蓝晓科技新材料股份有限公司,"SUNRESIN NEW MATERIALS CO., LTD, XI'AN",5,工业,C43,化学原料及化学制品制造业,C26,化学原料及化学制品制造业,2001/4/5,2015/7/2,2015/7/2,CNY,13.83,14.83,CNY,20000,CNY,2015/6/19,1,2,A,,2017/4/27,,16
10,300488,恒锋工具,恒锋工具股份有限公司,"EST TOOLS CO., LTD.",5,工业,C69,金属制品业,C33,金属制品业,1997/7/17,2015/7/1,2015/7/1,CNY,19.11,20.11,CNY,15630,CNY,2015/6/23,1,2,A,,2017/4/27,,16
10,300489,中飞股份,哈尔滨中飞新技术股份有限公司,"HARBIN ZHONGFEI NEW TECHNOLOGY CO., LTD.",5,工业,C67,有色金属冶炼及压延加工业,C32,有色金属冶炼及压延加工业,2006/7/19,2015/7/1,2015/7/1,CNY,16.56,17.56,CNY,11350,CNY,2015/6/19,1,2,A,,2017/4/27,,16
10,300490,华自科技,华自科技股份有限公司,"HNAC TECHNOLOGY CO., LTD.",5,工业,C76,电器机械及器材制造业,C38,电气机械及器材制造业,2009/9/25,2015/12/31,2015/12/31,CNY,8.09,9.09,CNY,25000,CNY,2015/12/23,1,2,A,,2017/8/31,,16
10,300491,通合科技,石家庄通合电子科技股份有限公司,"SHIJIAZHUANG TONHE ELECTRONICS TECHNOLOGIES CO., LTD.",5,工业,C76,电器机械及器材制造业,C38,电气机械及器材制造业,1998/12/21,2015/12/31,2015/12/31,CNY,9.48,10.48,CNY,20000,CNY,2015/12/23,1,2,A,,2017/4/27,,16
10,300492,山鼎设计,山鼎设计股份有限公司,"Cendes Co., Ltd.",2,公用事业,K20,专业、科研服务业,M74,专业技术服务业,2003/2/13,2015/12/23,2015/12/23,CNY,5.9,6.9,CNY,20800,CNY,2015/12/14,1,2,N,,2017/6/6,,16
10,300493,润欣科技,上海润欣科技股份有限公司,"SHANGHAI FORTUNE TECHGROUP CO., LTD.",2,公用事业,G87,计算机应用服务业,I65,软件和信息技术服务业,2000/10/9,2015/12/10,2015/12/10,CNY,5.87,6.87,CNY,30000,CNY,2015/12/1,1,2,A,,2017/4/27,,16
10,300494,盛天网络,湖北盛天网络技术股份有限公司,"HUBEI CENTURY NETWORK TECHNOLOGY CO., LTD.",2,公用事业,G87,计算机应用服务业,I64,互联网和相关服务,2009/11/24,2015/12/31,2015/12/31,CNY,17.1,18.1,CNY,30000,CNY,2015/12/23,1,2,A,,2017/4/27,,16
10,300495,美尚生态,美尚生态景观股份有限公司,"Misho Ecology & Landscape Co., Ltd.",2,公用事业,K99,其他社会服务业,N77,生态保护和环境治理业,2001/12/28,2015/12/22,2015/12/22,CNY,30.82,31.82,CNY,16700,CNY,2015/12/14,1,2,A,,2017/4/27,,16
10,300496,中科创达,中科创达软件股份有限公司,"THUNDER SOFTWARE TECHNOLOGY CO., LTD.",2,公用事业,G87,计算机应用服务业,I65,软件和信息技术服务业,2008/3/7,2015/12/10,2015/12/10,CNY,22.27,23.27,CNY,25000,CNY,2015/12/2,1,2,A,,2017/4/27,,16
10,300497,富祥股份,江西富祥药业股份有限公司,"JIANGXI FUSHINE PHARMACEUTICAL CO., LTD.",5,工业,C81,医药制造业,C27,医药制造业,2002/3/20,2015/12/22,2015/12/22,CNY,14.33,15.33,CNY,18000,CNY,2015/12/11,1,2,A,,2017/4/27,,16
10,300498,温氏股份,广东温氏食品集团股份有限公司,"GUANGDONG WEN'S FOODSTUFFS GROUP CO., LTD.",4,综合,A05,畜牧业,A03,畜牧业,1993/7/26,2015/11/2,2015/11/2,CNY,15.15,16.15,CNY,435247,CNY,2015/10/30,1,2,A,,2017/4/27,,16
10,300499,高澜股份,广州高澜节能技术股份有限公司,"GUANGZHOU GOALAND ENERGY CONSERVATION TECH CO., LTD.",5,工业,C76,电器机械及器材制造业,C38,电气机械及器材制造业,2001/6/29,2016/2/2,2016/2/2,CNY,14.52,15.52,CNY,16670,CNY,2016/1/22,1,2,A,,2017/4/27,,16
10,300500,启迪设计,启迪设计集团股份有限公司,"Tus-Design Group Co.,Ltd.",2,公用事业,K20,专业、科研服务业,M74,专业技术服务业,1988/3/3,2016/2/4,2016/2/4,CNY,19.91,20.91,CNY,15000,CNY,2016/1/25,1,2,A,,2017/7/12,,16
10,300501,海顺新材,上海海顺新型药用包装材料股份有限公司,"SHANGHAI HAISHUN NEW PHARMACEUTICAL PACKAGING CO., LTD.",5,工业,C81,医药制造业,C27,医药制造业,2005/1/18,2016/2/4,2016/2/4,CNY,21.02,22.02,CNY,13380,CNY,2016/1/26,1,2,A,,2017/4/27,,16
10,300502,新易盛,成都新易盛通信技术股份有限公司,"EOPTOLINK TECHNOLOGY INC.,LTD.",5,工业,C51,电子元器件制造业,C39,计算机、通信和其他电子设备制造业,2008/4/15,2016/3/3,2016/3/3,CNY,20.47,21.47,CNY,19400,CNY,2016/2/23,1,2,A,,2017/4/27,,16
10,300503,昊志机电,广州市昊志机电股份有限公司,"GUANGZHOU HAOZHI INDUSTRIAL CO.,LTD.",5,工业,C71,普通机械制造业,C34,通用设备制造业,2006/12/14,2016/3/9,2016/3/9,CNY,6.72,7.72,CNY,25000,CNY,2016/2/29,1,2,A,,2017/9/6,,16
10,300505,川金诺,昆明川金诺化工股份有限公司,"KUNMING CHUAN JIN NUO CHEMICAL CO.,LTD.",5,工业,C43,化学原料及化学制品制造业,C26,化学原料及化学制品制造业,2005/6/2,2016/3/15,2016/3/15,CNY,9.25,10.25,CNY,23350,CNY,2016/3/4,1,2,A,,2017/4/27,,16
10,300506,名家汇,深圳市名家汇科技股份有限公司,"SHENZHEN MINKAVE TECHNOLOGY CO., LTD.",4,综合,E05,装修装饰业,E50,建筑装饰和其他建筑业,2001/5/8,2016/3/24,2016/3/24,CNY,7.58,8.58,CNY,30000,CNY,2016/3/15,1,2,A,,2017/4/27,,16
10,300507,苏奥传感,江苏奥力威传感高科股份有限公司,"JIANGSU OLIVE SENSORS HIGH-TECH CO., LTD.",5,工业,C75,交通运输设备制造业,C36,汽车制造业,1993/11/19,2016/4/29,2016/4/29,CNY,23.92,24.92,CNY,16670,CNY,2016/4/20,1,2,A,,2017/4/27,,16
10,300508,维宏股份,上海维宏电子科技股份有限公司,"SHANGHAI WEIHONG ELECTRONIC TECHNOLOGY CO.,LTD.",2,公用事业,G87,计算机应用服务业,I65,软件和信息技术服务业,2007/6/4,2016/4/19,2016/4/19,CNY,19.08,20.08,CNY,14210,CNY,2016/4/8,1,2,A,,2017/4/27,,16
10,300509,新美星,江苏新美星包装机械股份有限公司,"JIANGSU NEWAMSTAR PACKAGING MACHINERY CO., LTD.",5,工业,C73,专用设备制造业,C35,专用设备制造业,2003/10/28,2016/4/25,2016/4/25,CNY,12.22,13.22,CNY,20000,CNY,2016/4/14,1,2,A,,2017/4/27,,16
10,300510,金冠电气,吉林省金冠电气股份有限公司,"JILIN JINGUAN ELECTRIC CO., LTD.",5,工业,C76,电器机械及器材制造业,C38,电气机械及器材制造业,2006/10/19,2016/5/6,2016/5/6,CNY,11.3,12.3,CNY,21800,CNY,2016/4/26,1,2,A,,2017/9/1,,16
10,300511,雪榕生物,上海雪榕生物科技股份有限公司,"SHANGHAI XUERONG BIO-TECHNOLOGY CO.,LTD.",4,综合,A01,农业,A01,农业,1997/12/8,2016/5/4,2016/5/4,CNY,15.82,16.82,CNY,37500,CNY,2016/4/22,1,2,A,,2017/4/27,,16
10,300512,中亚股份,杭州中亚机械股份有限公司,"HANGZHOU ZHONGYA MACHINERY CO., LTD.",5,工业,C71,普通机械制造业,C34,通用设备制造业,1999/2/8,2016/5/26,2016/5/26,CNY,19.91,20.91,CNY,33750,CNY,2016/5/17,1,2,A,,2017/4/27,,16
10,300513,恒泰实达,北京恒泰实达科技股份有限公司,"BEIJING E-TECHSTAR CO., LTD.",2,公用事业,G87,计算机应用服务业,I65,软件和信息技术服务业,2000/6/27,2016/5/30,2016/5/30,CNY,10.73,11.73,CNY,19060,CNY,2016/5/18,1,2,A,,2017/9/1,,16
10,300514,友讯达,深圳友讯达科技股份有限公司,"SHENZHEN FRIENDCOM TECHNOLOGY DEVELOPMENT CO., LTD.",5,工业,C57,其他电子设备制造业,C39,计算机、通信和其他电子设备制造业,2002/9/4,2017/4/26,2017/4/26,CNY,7.46,8.46,CNY,25000,CNY,2017/4/17,1,2,A,,2017/4/27,,16
10,300515,三德科技,湖南三德科技股份有限公司,"HUNAN SUNDY SCIENCE AND TECHNOLOGY CO., LTD.",5,工业,C78,仪器仪表及文化、办公用机械制造业,C40,仪器仪表制造业,2004/4/7,2016/6/8,2016/6/8,CNY,7.57,8.57,CNY,25000,CNY,2016/5/30,1,2,A,,2017/4/27,,16
10,300516,久之洋,湖北久之洋红外系统股份有限公司,"HUBEI JIUZHIYANG INFRARED SYSTEM CO., LTD.",5,工业,C57,其他电子设备制造业,C39,计算机、通信和其他电子设备制造业,2001/4/27,2016/6/2,2016/6/2,CNY,21.5,22.5,CNY,30000,CNY,2016/5/24,1,2,A,,2017/4/27,,16
10,300517,海波重科,海波重型工程科技股份有限公司,"HAIBO HEAVY ENGINEERING SCIENCE AND TECHNOLOGY CO., LTD",3,房地产,E01,土木工程建筑业,E48,土木工程建筑业,1994/1/27,2016/7/19,2016/7/19,CNY,9.04,10.04,CNY,25600,CNY,2016/7/7,1,2,A,,2017/4/27,,16
10,300518,盛讯达,深圳市盛讯达科技股份有限公司,"SHENZHEN SHENGXUNDA TECHNOLOGY CO., LTD.",2,公用事业,G87,计算机应用服务业,I65,软件和信息技术服务业,2006/12/28,2016/6/24,2016/6/24,CNY,21.22,22.22,CNY,23340,CNY,2016/6/15,1,2,A,,2017/7/10,,16
10,300519,新光药业,浙江新光药业股份有限公司,"ZHEJIANG XINGUANG PHARMACEUTICAL CO., LTD.",5,工业,C81,医药制造业,C27,医药制造业,1998/11/18,2016/6/24,2016/6/24,CNY,11.2,12.2,CNY,20000,CNY,2016/6/8,1,2,A,,2017/4/27,,16
10,300520,科大国创,科大国创软件股份有限公司,"GUOCHUANG SOFTWARE CO.,LTD.",2,公用事业,G87,计算机应用服务业,I65,软件和信息技术服务业,2000/11/6,2016/7/8,2016/7/8,CNY,9.05,10.05,CNY,23000,CNY,2016/6/28,1,2,A,,2017/4/27,,16
10,300521,爱司凯,广州市爱司凯科技股份有限公司,"GUANGZHOU AMSKY TECHNOLOGY CO., LTD.",5,工业,C73,专用设备制造业,C35,专用设备制造业,2006/12/18,2016/7/5,2016/7/5,CNY,10.26,11.26,CNY,20000,CNY,2016/6/24,1,2,A,,2017/4/27,,16
10,300522,世名科技,苏州世名科技股份有限公司,"SUZHOU SUNMUN TECHNOLOGY CO., LTD.",5,工业,C43,化学原料及化学制品制造业,C26,化学原料及化学制品制造业,2001/12/11,2016/7/5,2016/7/5,CNY,17.55,18.55,CNY,16770,CNY,2016/6/23,1,2,A,,2017/4/27,,16
10,300523,辰安科技,北京辰安科技股份有限公司,"BEIJING GLOBAL SAFETY TECHNOLOGY CO.,LTD.",2,公用事业,G87,计算机应用服务业,I65,软件和信息技术服务业,2005/11/21,2016/7/26,2016/7/26,CNY,20.92,21.92,CNY,20000,CNY,2016/7/13,1,2,A,,2017/4/27,,16
10,300525,博思软件,福建博思软件股份有限公司,"FUJIAN BOSS SOFTWARE DEVELOPMENT CO., LTD.",2,公用事业,G87,计算机应用服务业,I65,软件和信息技术服务业,2001/9/5,2016/7/26,2016/7/26,CNY,10.68,11.68,CNY,17100,CNY,2016/7/15,1,2,A,,2017/4/27,,16
10,300526,中潜股份,中潜股份有限公司,China Dive Company Limited,5,工业,C73,专用设备制造业,C35,专用设备制造业,2003/4/10,2016/8/2,2016/8/2,CNY,9.5,10.5,CNY,21250,CNY,2016/7/21,1,2,A,,2017/5/25,,16
10,300527,华舟应急,湖北华舟重工应急装备股份有限公司,"CHINA HARZONE INDUSTRY CORP., LTD.",5,工业,C73,专用设备制造业,C35,专用设备制造业,2007/12/27,2016/8/5,2016/8/5,CNY,5.64,6.64,CNY,115700,CNY,2016/7/25,1,2,A,,2017/4/27,,16
10,300528,幸福蓝海,幸福蓝海影视文化集团股份有限公司,OMNIJOI MEDIA CORPORATION,2,公用事业,L10,广播电影电视业,R86,广播、电视、电影和影视录音制作业,2005/11/18,2016/8/8,2016/8/8,CNY,5.62,6.62,CNY,77630,CNY,2016/7/26,1,2,A,,2017/4/27,,16
10,300529,健帆生物,珠海健帆生物科技股份有限公司,"JAFRON BIOMEDICAL CO., LTD.",5,工业,C73,专用设备制造业,C35,专用设备制造业,1989/12/19,2016/8/2,2016/8/2,CNY,9.8,10.8,CNY,42000,CNY,2016/7/22,1,2,A,,2017/4/27,,16
10,300530,达志科技,广东达志环保科技股份有限公司,Guangdong Dazhi Environmental Protection Technology Incorporated Company,5,工业,C43,化学原料及化学制品制造业,C26,化学原料及化学制品制造业,2002/12/12,2016/8/9,2016/8/9,CNY,10.95,11.95,CNY,17500,CNY,2016/7/29,1,2,A,,2017/4/27,,16
10,300531,优博讯,深圳市优博讯科技股份有限公司,"SHENZHEN UROVO TECHNOLOGY CO., LTD.",5,工业,G81,通信及相关设备制造业,C39,计算机、通信和其他电子设备制造业,2006/1/26,2016/8/9,2016/8/9,CNY,12.36,13.36,CNY,20000,CNY,2016/7/27,1,2,A,,2017/4/27,,16
10,300532,今天国际,深圳市今天国际物流技术股份有限公司,"NEW TREND INTERNATIONAL LOGIS-TECH CO., LTD.",2,公用事业,G87,计算机应用服务业,I65,软件和信息技术服务业,2000/10/19,2016/8/18,2016/8/18,CNY,15.32,16.32,CNY,21000,CNY,2016/8/5,1,2,A,,2017/4/27,,16
10,300533,冰川网络,深圳冰川网络股份有限公司,"SHENZHEN BINGCHUAN NETWORK CO.,LTD.",2,公用事业,G87,计算机应用服务业,I65,软件和信息技术服务业,2008/1/21,2016/8/18,2016/8/18,CNY,36.02,37.02,CNY,25000,CNY,2016/8/9,1,2,A,,2017/4/27,,16
10,300534,陇神戎发,甘肃陇神戎发药业股份有限公司,"GANSU LONGSHENRONGFA PHARMACEUTICAL INDUSTRY CO.,LTD",5,工业,C81,医药制造业,C27,医药制造业,2002/6/3,2016/9/13,2016/9/13,CNY,12.64,13.64,CNY,21670,CNY,2016/9/1,1,2,A,,2017/4/27,,16
10,300535,达威股份,四川达威科技股份有限公司,SICHUAN DOWELL SCIENCE AND TECHNOLOGY INC.,5,工业,C43,化学原料及化学制品制造业,C26,化学原料及化学制品制造业,2003/11/13,2016/8/12,2016/8/12,CNY,17.5,18.5,CNY,14940,CNY,2016/8/1,1,2,A,,2017/4/27,,16
10,300536,农尚环境,武汉农尚环境股份有限公司,"WUHAN NUSUN LANDSCAPE CO.,LTD.",3,房地产,E01,土木工程建筑业,E48,土木工程建筑业,2000/4/28,2016/9/20,2016/9/20,CNY,8.06,9.06,CNY,23277,CNY,2016/9/6,1,2,A,,2017/4/27,,16
10,300537,广信材料,江苏广信感光新材料股份有限公司,"JIANGSU KUANGSHUN PHOTOSENSITIVITY NEW-MATERIAL STOCK CO.,LTD.",5,工业,C43,化学原料及化学制品制造业,C26,化学原料及化学制品制造业,2006/5/12,2016/8/30,2016/8/30,CNY,8.19,9.19,CNY,25000,CNY,2016/8/17,1,2,A,,2017/8/23,,16
10,300538,同益股份,深圳市同益实业股份有限公司,"SHENZHEN TONGYI INDUSTRY CO.,LTD.",6,商业,H09,其他批发业,F51,批发业,2002/12/25,2016/8/26,2016/8/26,CNY,14.85,15.85,CNY,14000,CNY,2016/8/12,1,2,A,,2017/4/27,,16
10,300539,横河模具,宁波横河模具股份有限公司,"NINGBO HENGHE MOULD CO.,LTD.",5,工业,C49,塑料制造业,C29,橡胶和塑料制品业,2001/7/9,2016/8/30,2016/8/30,CNY,5.12,6.12,CNY,23750,CNY,2016/8/19,1,2,A,,2017/4/27,,16
10,300540,深冷股份,成都深冷液化设备股份有限公司,"CHENGDU SHENLENG LIQUEFACTION PLANT CO.,LTD.",5,工业,C71,普通机械制造业,C34,通用设备制造业,2008/4/28,2016/8/23,2016/8/23,CNY,15.67,16.67,CNY,20000,CNY,2016/8/10,1,2,A,,2017/4/27,,16
10,300541,先进数通,北京先进数通信息技术股份公司,"BEIJING ADVANCED DIGITAL TECHNOLOGY CO.,LTD.",2,公用事业,G87,计算机应用服务业,I65,软件和信息技术服务业,2000/10/31,2016/9/13,2016/9/13,CNY,10.07,11.07,CNY,30000,CNY,2016/9/2,1,2,A,,2017/4/27,,16
10,300542,新晨科技,新晨科技股份有限公司,"BRILLIANCE TECHNOLOGY CO., LTD.",2,公用事业,G87,计算机应用服务业,I65,软件和信息技术服务业,1998/1/24,2016/9/20,2016/9/20,CNY,7.21,8.21,CNY,22550,CNY,2016/9/5,1,2,A,,2017/4/27,,16
10,300543,朗科智能,深圳市朗科智能电气股份有限公司,"SHENZHEN LONGOOD INTELLIGENT ELECTRIC CO.,LTD.",5,工业,C51,电子元器件制造业,C39,计算机、通信和其他电子设备制造业,2001/11/20,2016/9/8,2016/9/8,CNY,21.52,22.52,CNY,15000,CNY,2016/8/25,1,2,A,,2017/7/12,,16
10,300545,联得装备,深圳市联得自动化装备股份有限公司,"SHENZHEN LIANDE AUTOMATIC EQUIPMENT CO.,LTD.",5,工业,C73,专用设备制造业,C35,专用设备制造业,2002/6/7,2016/9/28,2016/9/28,CNY,12.5,13.5,CNY,17830,CNY,2016/9/14,1,2,A,,2017/4/27,,16
10,300546,雄帝科技,深圳市雄帝科技股份有限公司,SHENZHEN EMPEROR TECHNOLOGY COMPANY LIMITED,5,工业,G83,计算机及相关设备制造业,C39,计算机、通信和其他电子设备制造业,1995/4/3,2016/9/28,2016/9/28,CNY,19.43,20.43,CNY,13340,CNY,2016/9/19,1,2,A,,2017/4/27,,16
10,300547,川环科技,四川川环科技股份有限公司,"SICHUAN CHUANHUAN TECHNOLOGY CO.,LTD.",5,工业,C48,橡胶制造业,C29,橡胶和塑料制品业,2002/6/21,2016/9/30,2016/9/30,CNY,21.07,22.07,CNY,14950,CNY,2016/9/21,1,2,A,,2017/4/27,,16
10,300548,博创科技,博创科技股份有限公司,"BROADEX TECHNOLOGIES CO.,LTD.",5,工业,C57,其他电子设备制造业,C39,计算机、通信和其他电子设备制造业,2003/7/8,2016/10/12,2016/10/12,CNY,10.75,11.75,CNY,20670,CNY,2016/9/26,1,2,A,,2017/4/27,,16
10,300549,优德精密,优德精密工业(昆山)股份有限公司,"JOUDER PRECISION INDUSTRY (KUNSHAN) CO.,LTD.",5,工业,C73,专用设备制造业,C35,专用设备制造业,1998/9/15,2016/9/30,2016/9/30,CNY,14.03,15.03,CNY,16670,CNY,2016/9/20,1,2,A,,2017/4/27,,16
10,300550,和仁科技,浙江和仁科技股份有限公司,"HEREN HEALTH CO., LTD.",2,公用事业,G87,计算机应用服务业,I65,软件和信息技术服务业,2010/10/26,2016/10/18,2016/10/18,CNY,11.53,12.53,CNY,20000,CNY,2016/9/30,1,2,A,,2017/4/27,,16
10,300551,古鳌科技,上海古鳌电子科技股份有限公司,"SHANGHAI GUAO ELECTRONIC TECHNOLOGY CO., LTD.",5,工业,C73,专用设备制造业,C35,专用设备制造业,1996/7/8,2016/10/18,2016/10/18,CNY,11.48,12.48,CNY,18360,CNY,2016/9/28,1,2,A,,2017/4/27,,16
10,300552,万集科技,北京万集科技股份有限公司,"BEIJING WANJI TECHNOLOGY CO., LTD.",2,公用事业,G87,计算机应用服务业,I65,软件和信息技术服务业,1994/11/2,2016/10/21,2016/10/21,CNY,11.25,12.25,CNY,26700,CNY,2016/10/11,1,2,A,,2017/4/27,,16
10,300553,集智股份,杭州集智机电股份有限公司,"HANGZHOU JIZHI MECHATRONIC CO., LTD.",5,工业,C78,仪器仪表及文化、办公用机械制造业,C40,仪器仪表制造业,2004/6/2,2016/10/21,2016/10/21,CNY,13.08,14.08,CNY,12000,CNY,2016/10/10,1,2,A,,2017/4/27,,16
